party_id,party_at_fault,party1_type,party1_dir_of_travel,party1_move_pre_acc,party2_type,party2_dir_of_travel,party2_move_pre_acc,type_of_collision,involves_pedestrian,involves_bicycle,involves_motorcycle,involves_vehicle,ped_action,point,mviw
40889,,Driver,South,Proceeding Straight,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.438402485 37.794806973),Other Motor Vehicle
40890,1.0,Driver,Not Stated,Not Stated,Driver,North,Proceeding Straight,Overturned,0,0,0,1,No Pedestrian Involved,POINT (-122.441927297 37.735968229),Other Motor Vehicle
40891,,Driver,North,Proceeding Straight,Driver,North,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.419506294 37.776368869),Other Motor Vehicle
40892,1.0,Parked Vehicle,East,Parked,Bicyclist,East,Proceeding Straight,Other,0,1,0,0,No Pedestrian Involved,POINT (-122.462283114 37.764213756),Bicycle
40893,1.0,Driver,North,Backing,Pedestrian,Not Stated,Not Stated,Vehicle/Pedestrian,1,0,0,1,Not in Road,POINT (-122.422500069 37.771873165),Pedestrian
40894,1.0,Driver,East,Proceeding Straight,Pedestrian,North,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.390817277 37.764200764),Pedestrian
40895,1.0,Driver,East,Proceeding Straight,Driver,East,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.421948585 37.788489643),Other Motor Vehicle
40896,1.0,Driver,South,Parking Maneuver,Parked Vehicle,South,Parked,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.488264081 37.753720902),Parked Motor Vehicle
40897,1.0,Bicyclist,East,Proceeding Straight,Driver,East,Proceeding Straight,Rear End,0,1,0,1,No Pedestrian Involved,POINT (-122.392674457 37.724585219),Bicycle
40898,1.0,Driver,East,Proceeding Straight,Driver,East,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.45111986 37.781984116),Other Motor Vehicle
40899,1.0,Driver,North,Proceeding Straight,Driver,North,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.398929759 37.783784478),Other Motor Vehicle
40900,1.0,Driver,South,Proceeding Straight,Pedestrian,West,Proceeding Straight,Broadside,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.426538465 37.766267922),Pedestrian
40901,1.0,Bicyclist,North,Proceeding Straight,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.422135208 37.789412062),Other Motor Vehicle
40902,1.0,Driver,South,Changing Lanes,Driver,South,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.401570175 37.78831828),Other Motor Vehicle
40903,1.0,Driver,East,Entering Traffic,Driver,East,Parked,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.41470985 37.754070236),Parked Motor Vehicle
40904,1.0,Driver,North,Proceeding Straight,Driver,North,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.421606412 37.787318066),Other Motor Vehicle
40905,1.0,Driver,East,Making Left Turn,Pedestrian,North,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.414026707 37.771863706),Pedestrian
40906,1.0,Driver,South,Stopped,Other,South,Proceeding Straight,Sideswipe,0,1,0,1,No Pedestrian Involved,POINT (-122.419317288 37.761397365),Bicycle
40907,1.0,Driver,North,Crossed Into Opposing Lane - Unplanned,Driver,South,Proceeding Straight,Head-On,0,0,0,1,No Pedestrian Involved,POINT (-122.501642717 37.767784317),Other Motor Vehicle
40908,1.0,Bicyclist,South,Proceeding Straight,Driver,West,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.430260805 37.771173684),Bicycle
40909,1.0,Driver,North,Proceeding Straight,Driver,North,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.435224924 37.763094923),Other Motor Vehicle
40910,1.0,Driver,East,Proceeding Straight,Pedestrian,North,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.476352106 37.737408052),Pedestrian
40911,1.0,Bicyclist,North,Proceeding Straight,Driver,East,Making Right Turn,Rear End,0,1,0,1,No Pedestrian Involved,POINT (-122.387633974 37.751559604),Bicycle
40912,1.0,Driver,North,Proceeding Straight,Driver,North,Proceeding Straight,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.405152675 37.749140155),Other Motor Vehicle
40913,1.0,Driver,North,Entering Traffic,Bicyclist,North,Proceeding Straight,Sideswipe,0,1,0,1,No Pedestrian Involved,POINT (-122.480470399 37.780554295),Bicycle
40914,1.0,Driver,West,Slowing/Stopping,Bicyclist,North,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.413002683 37.764090861),Bicycle
40915,1.0,Bicyclist,West,Proceeding Straight,Driver,South,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.48972215 37.759264862),Bicycle
40916,1.0,Bicyclist,West,Proceeding Straight,Driver,West,Making Right Turn,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.401842504 37.767430777),Bicycle
40917,1.0,Driver,East,Making Right Turn,Bicyclist,North,Proceeding Straight,Sideswipe,0,1,0,1,No Pedestrian Involved,POINT (-122.40784206 37.776746109),Bicycle
40918,1.0,Driver,East,Changing Lanes,Driver,East,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.424931335 37.790038914),Other Motor Vehicle
40919,1.0,Driver,West,Proceeding Straight,Pedestrian,South,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.448609265 37.769793968),Pedestrian
40920,1.0,Driver,North,Proceeding Straight,Driver,North,Not Stated,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.40776355 37.76785933),Other Motor Vehicle
40921,1.0,Driver,North,Proceeding Straight,Pedestrian,East,Entering Traffic,Vehicle/Pedestrian,1,0,0,1,Crossing Not in Crosswalk,POINT (-122.409693262 37.781754328),Pedestrian
40922,1.0,Bicyclist,South,Proceeding Straight,Driver,West,Making Right Turn,Rear End,0,1,0,1,No Pedestrian Involved,POINT (-122.416575669 37.773906252),Bicycle
40923,,Driver,North,Making Left Turn,Pedestrian,North,Proceeding Straight,Broadside,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.423027552 37.785482244),Pedestrian
40924,1.0,Driver,East,Making Left Turn,Driver,West,Proceeding Straight,Head-On,0,0,0,1,No Pedestrian Involved,POINT (-122.472585868 37.784448891),Other Motor Vehicle
40925,1.0,Driver,South,Entering Traffic,Pedestrian,North,Not Stated,Vehicle/Pedestrian,1,0,0,1,Not in Road,POINT (-122.405607548 37.732438658),Pedestrian
40926,1.0,Driver,West,Making Left Turn,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.435424515 37.780077638),Other Motor Vehicle
40927,,Driver,Not Stated,Proceeding Straight,Driver,Not Stated,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.475221952 37.721057296),Other Motor Vehicle
40928,1.0,Other,South,Proceeding Straight,Driver,South,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.40283874 37.772759153),Other Object
40929,1.0,Driver,North,Proceeding Straight,Driver,North,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.424512798 37.769533616),Other Motor Vehicle
40930,,Driver,North,Changing Lanes,Driver,North,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.423940407 37.738975048),Other Motor Vehicle
40931,1.0,Driver,West,Proceeding Straight,Parked Vehicle,Not Stated,Parked,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.455673884 37.754823313),Parked Motor Vehicle
40932,1.0,Pedestrian,South,Proceeding Straight,Driver,West,Making Right Turn,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.457467553 37.740968807),Pedestrian
40933,1.0,Driver,South,Making Left Turn,Driver,North,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.41626551 37.752372788),Other Motor Vehicle
40934,1.0,Driver,West,Proceeding Straight,Pedestrian,South,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.39976096 37.766250253),Pedestrian
40935,,Driver,Not Stated,Not Stated,Driver,West,Proceeding Straight,Other,1,0,0,1,Not in Road,POINT (-122.411155756 37.775725714),Non-Collision
40936,1.0,Driver,North,Proceeding Straight,Driver,North,Slowing/Stopping,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.501874491 37.722343474),Other Motor Vehicle
40937,1.0,Driver,West,Changing Lanes,Driver,West,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.447111576 37.720963346),Other Motor Vehicle
40938,1.0,Driver,North,Proceeding Straight,Driver,North,Slowing/Stopping,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.421872498 37.77979244),Other Motor Vehicle
40939,,Driver,East,Changing Lanes,Driver,East,Proceeding Straight,Other,0,0,0,1,No Pedestrian Involved,POINT (-122.407410234 37.782385471),Non-Collision
40940,1.0,Driver,North,Proceeding Straight,Driver,North,Making Right Turn,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.411610117 37.773769346),Other Motor Vehicle
40941,1.0,Driver,North,Making Left Turn,Driver,East,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.433459916 37.787020668),Other Motor Vehicle
40942,1.0,Other,South,Traveling Wrong Way,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.410764827 37.783214312),Other Motor Vehicle
40943,1.0,Driver,South,Making Left Turn,Driver,North,Proceeding Straight,Head-On,0,0,0,1,No Pedestrian Involved,POINT (-122.408007204 37.76924401),Other Motor Vehicle
40944,1.0,Driver,West,Proceeding Straight,Driver,South,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.422328955 37.790369659),Other Motor Vehicle
40945,,Driver,Not Stated,Proceeding Straight,Driver,Not Stated,Proceeding Straight,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.402524097 37.776039321),Other Motor Vehicle
40946,1.0,Driver,South,Proceeding Straight,Driver,South,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.41641038 37.753934259),Other Motor Vehicle
40947,1.0,Bicyclist,East,Proceeding Straight,Driver,North,Making Left Turn,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.428559571 37.733473131),Bicycle
40948,1.0,Driver,South,Making Left Turn,Pedestrian,West,Other,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.418108835 37.794550083),Pedestrian
40949,,Driver,North,Proceeding Straight,Bicyclist,East,Changing Lanes,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.410951618 37.784141013),Bicycle
40950,1.0,Driver,South,Proceeding Straight,Driver,South,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.462570132 37.711376787),Other Motor Vehicle
40951,1.0,Driver,East,Passing Other Vehicle,Driver,South,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.424466263 37.736061173),Other Motor Vehicle
40952,,Bicyclist,North,Proceeding Straight,Unknown,Unknown,Unknown,Overturned,0,0,0,0,No Pedestrian Involved,POINT (-122.419521967 37.7635251),Non-Collision
40953,1.0,Driver,East,Other,Unknown,Unknown,Unknown,Other,0,0,0,1,No Pedestrian Involved,POINT (-122.464709596 37.784975637),Fixed Object
40954,1.0,Driver,South,Proceeding Straight,Parked Vehicle,Not Stated,Not Stated,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.394150515 37.783503509),Parked Motor Vehicle
40955,1.0,Driver,North,Proceeding Straight,Driver,North,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.416947605 37.780470342),Other Motor Vehicle
40956,,Bicyclist,East,Proceeding Straight,Unknown,Unknown,Unknown,Other,0,0,0,0,No Pedestrian Involved,,Not Stated
40957,1.0,Driver,East,Making Left Turn,Driver,North,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.385281656 37.740240016),Other Motor Vehicle
40958,1.0,Bicyclist,East,Proceeding Straight,Driver,East,Stopped In Road,Rear End,0,1,0,1,No Pedestrian Involved,POINT (-122.435060957 37.765752349),Bicycle
40959,1.0,Driver,East,Other,Unknown,Unknown,Unknown,Hit Object,0,0,0,1,No Pedestrian Involved,POINT (-122.467687327 37.777066588),Fixed Object
40960,1.0,Parked Vehicle,West,Parked,Bicyclist,West,Proceeding Straight,Hit Object,0,1,0,0,No Pedestrian Involved,POINT (-122.392045917 37.779407541),Bicycle
40961,1.0,Driver,East,Making U Turn,Driver,North,Proceeding Straight,Not Stated,0,0,0,1,No Pedestrian Involved,POINT (-122.435976888 37.723129963),Fixed Object
40962,1.0,Driver,South,Slowing/Stopping,Driver,East,Not Stated,Broadside,1,0,0,1,Not Stated,POINT (-122.471619615 37.746970968),Parked Motor Vehicle
40963,1.0,Driver,South,Passing Other Vehicle,Driver,South,Parking Maneuver,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.387704986 37.787820837),Other Motor Vehicle
40964,,Driver,North,Making Left Turn,Driver,North,Making Left Turn,Other,0,0,0,1,No Pedestrian Involved,POINT (-122.476054379 37.763608762),Non-Collision
40965,,Driver,East,Making Left Turn,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.392052963 37.786765483),Other Motor Vehicle
40966,1.0,Driver,West,Proceeding Straight,Driver,West,Proceeding Straight,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.431204945 37.784568241),Other Motor Vehicle
40967,1.0,Driver,North,Proceeding Straight,Driver,North,Proceeding Straight,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.387792762 37.785666339),Other Motor Vehicle
40968,1.0,Driver,North,Proceeding Straight,Driver,North,Proceeding Straight,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.423488531 37.758364549),Other Motor Vehicle
40969,1.0,Driver,East,Making Left Turn,Bicyclist,West,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.406213364 37.769462546),Bicycle
40970,1.0,Pedestrian,East,Proceeding Straight,Driver,South,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.415693873 37.782585034),Pedestrian
40971,1.0,Driver,East,Proceeding Straight,Driver,South,Making Right Turn,Head-On,0,0,0,1,No Pedestrian Involved,POINT (-122.39562886 37.722268985),Other Motor Vehicle
40972,1.0,Driver,East,Making Left Turn,Driver,South,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.410869196 37.800414965),Other Motor Vehicle
40973,1.0,Driver,East,Proceeding Straight,Driver,East,Stopped,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.396348188 37.747724576),Other Motor Vehicle
40974,1.0,Driver,West,Proceeding Straight,Driver,West,Proceeding Straight,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.463442311 37.77366315),Other Motor Vehicle
40975,1.0,Pedestrian,North,Not Stated,Driver,East,Backing,Vehicle/Pedestrian,1,0,0,1,Crossing Not in Crosswalk,POINT (-122.409874017 37.787149143),Pedestrian
40976,1.0,Bicyclist,South,Entering Traffic,Driver,South,Making Left Turn,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.486533997 37.72956659),Bicycle
40977,1.0,Driver,West,Entering Traffic,Driver,North,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.410554219 37.766317609),Other Motor Vehicle
40978,1.0,Pedestrian,East,Proceeding Straight,Driver,South,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.395943828 37.72171588),Pedestrian
40979,1.0,Driver,South,Making Right Turn,Other,South,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.407534483 37.7729774),Other Motor Vehicle
40980,1.0,Driver,West,Changing Lanes,Driver,West,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.398224702 37.791808589),Other Motor Vehicle
40981,1.0,Driver,South,Making Left Turn,Parked Vehicle,North,Parked,Head-On,0,0,0,1,No Pedestrian Involved,POINT (-122.390438119 37.740332175),Parked Motor Vehicle
40982,1.0,Driver,South,Making U Turn,Driver,North,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.436276975 37.721351558),Motor Vehicle on Other Roadway
40983,1.0,Driver,West,Making Left Turn,Pedestrian,North,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.405398673 37.789631597),Pedestrian
40984,1.0,Pedestrian,East,Proceeding Straight,Driver,North,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.398998355 37.715333467),Pedestrian
40985,,Driver,South,Proceeding Straight,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.453592852 37.787344111),Other Motor Vehicle
40986,,Driver,North,Making Left Turn,Pedestrian,West,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.445535278 37.771141933),Pedestrian
40987,1.0,Driver,West,Making Right Turn,Pedestrian,West,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.440026922 37.777586768),Pedestrian
40988,,Driver,West,Making Left Turn,Bicyclist,East,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.424102684 37.764783452),Bicycle
40989,1.0,Driver,North,Making Left Turn,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.452346807 37.708214804),Other Motor Vehicle
40990,1.0,Driver,North,Making Left Turn,Bicyclist,West,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.484132302 37.740805322),Bicycle
40991,1.0,Driver,East,Making Left Turn,Pedestrian,North,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.418199275 37.778492594),Pedestrian
40992,1.0,Driver,South,Making Left Turn,Pedestrian,North,Not Stated,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.464251868 37.781036458),Pedestrian
40993,1.0,Driver,South,Proceeding Straight,Pedestrian,West,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.408226726 37.787359262),Pedestrian
40994,1.0,Driver,West,Making Right Turn,Driver,West,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.403575513 37.727638637),Other Motor Vehicle
40995,1.0,Other,North,Proceeding Straight,Driver,West,Making Right Turn,Head-On,0,0,0,1,No Pedestrian Involved,POINT (-122.405931328 37.78229614),Other Object
40996,,Driver,Not Stated,Making Left Turn,Driver,Not Stated,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.406515384 37.73401775),Other Motor Vehicle
40997,1.0,Driver,West,Proceeding Straight,Pedestrian,Not Stated,Stopped,Vehicle/Pedestrian,1,0,0,1,"In Road, Including Shoulder",POINT (-122.390885166 37.73490611),Pedestrian
40998,1.0,Driver,North,Proceeding Straight,Driver,East,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.421570116 37.786618961),Motor Vehicle on Other Roadway
40999,1.0,Bicyclist,South,Proceeding Straight,Driver,East,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.42441169 37.768006425),Bicycle
41000,1.0,Driver,West,Crossed Into Opposing Lane,Parked Vehicle,Not Stated,Parked,Head-On,0,0,0,1,No Pedestrian Involved,POINT (-122.444597714 37.779442098),Parked Motor Vehicle
41001,1.0,Driver,West,Making Left Turn,Pedestrian,East,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.422840577 37.741027408),Pedestrian
41002,1.0,Driver,North,Stopped In Road,Pedestrian,West,Stopped In Road,Head-On,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.431901163 37.770948734),Animal
